ticker,name,cap,sector,exchange,cur,rs,trend_ok,pattern_ok,signal,score,grade,pivot,cup_depth,handle_depth,vol_ratio,cup_days,handle_days,reason,pct_from_pivot,safety,lgbm_score
ALF,Centurion Acquisition,SmallCap,금융,NASDAQ,10.81,-6.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALG,Alamo Group Inc,MidCap,산업,NYSE,175.96,-16.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALGM,Allegro,MidCap,기술,NASDAQ,38.27,23.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALGN,얼라인테크놀로지,LargeCap,헬스케어,NASDAQ,184.69,4.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALGS,Aligos Therapeutics  Inc. - Common stock,SmallCap,기타,NASDAQ,8.74,10.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALGT,Allegiant Trvl,SmallCap,산업,NASDAQ,89.85,34.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALHC,얼라인먼트 헬스,MidCap,헬스케어,NASDAQ,21.28,9.6,True,True,False,55,D,21.66,30.2,5.4,0.81,50,6,거래량 미충족,-1.8,safe,
ALIT,Alight,MidCap,기술,NYSE,0.62,-85.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALK,알래스카 항공,MidCap,산업,NYSE,42.62,-20.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALKS,Alkermes Plc,MidCap,헬스케어,NASDAQ,33.87,6.8,True,True,False,55,D,35.36,27.4,6.6,0.85,282,10,거래량 미충족,-4.2,safe,
ALKT,알카미 테크,MidCap,기술,NASDAQ,16.24,-40.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALL,올스테이트,LargeCap,금융,NYSE,214.88,-0.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALLE,얼리전,LargeCap,기술,NYSE,147.02,-12.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALLO,Allogene Therapeutics,SmallCap,헬스케어,NASDAQ,2.28,50.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALLR,Allarity Therapeutics  Inc. - Common stock,SmallCap,기타,NASDAQ,1.19,1.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALLT,Allot Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,7.03,-27.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALLY,Ally Financial Inc,LargeCap,금융,NYSE,42.57,0.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALM,Almonty Industries Inc. - Common Shares,SmallCap,기타,NASDAQ,21.8,146.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALMS,Alumis Inc. - Common Stock,SmallCap,기타,NASDAQ,22.89,233.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALMU,Aeluma  Inc. - Common Stock,SmallCap,기타,NASDAQ,14.26,-5.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALNT,Allient,SmallCap,산업,NASDAQ,71.77,72.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ALNY,Alnylam Pharma,LargeCap,헬스케어,NASDAQ,339.41,-7.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALOT,AstroNova  Inc. - Common Stock,SmallCap,기타,NASDAQ,11.78,14.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALPS,ALPS Group Inc - Ordinary Share,SmallCap,기타,NASDAQ,1.0,-0.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALRM,Alarm.com Holdings,MidCap,기술,NASDAQ,43.86,-24.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALRS,Alerus Fin,SmallCap,금융,NASDAQ,25.2,11.4,True,False,False,48,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ALSN,Allison Transmission,MidCap,산업,NYSE,128.26,28.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ALT,알티뮨,SmallCap,헬스케어,NASDAQ,3.29,-29.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALTI,Alti Global,SmallCap,금융,NASDAQ,3.79,-6.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALTO,Alto Ingredients  Inc. - Common Stock,SmallCap,기타,NASDAQ,4.87,250.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ALTS,ALT5 Sigma Corporation - Common Stock,SmallCap,기타,NASDAQ,0.89,-75.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALV,오토리브,MidCap,소비순환재,NYSE,110.48,-9.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALVO,Alvotech,MidCap,헬스케어,NASDAQ,3.53,-54.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALX,Alexanders Inc,SmallCap,부동산,NYSE,245.8,0.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALXO,ALX Oncology Holdings Inc. - Common Stock,SmallCap,기타,NASDAQ,1.61,86.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ALZN,Alzamend Neuro  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.04,-72.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AM,Antero Midstream,MidCap,에너지,NYSE,21.25,12.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMAL,Amalgamated Bank,SmallCap,금융,NASDAQ,41.77,30.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMAT,Applied Materials  Inc. - Common Stock,SmallCap,기타,NASDAQ,395.64,72.9,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMBA,Ambarella Inc,MidCap,기술,NASDAQ,56.2,-18.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMBP,Ardagh Metal Packaging,SmallCap,소재,NYSE,4.09,-1.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMC,AMC 엔터,SmallCap,소비순환재,NYSE,1.54,-40.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMCI,AMC Robotics Corporation - Common Stock,SmallCap,기타,NASDAQ,6.73,-31.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMCR,암코,LargeCap,소재,NYSE,41.01,-16.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMCX,AMC Networks A,SmallCap,소비순환재,NASDAQ,7.69,-2.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMD,Advanced Micro Devices  Inc. - Common Stock,SmallCap,기타,NASDAQ,255.07,47.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AME,아메텍,LargeCap,산업,NYSE,234.36,16.7,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMG,어필리에이트매니저스그룹,MidCap,금융,NYSE,303.21,24.0,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMGN,Amgen Inc. - Common Stock,SmallCap,기타,NASDAQ,350.95,6.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMKR,Amkor Tech,MidCap,기술,NASDAQ,61.32,109.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMLX,Amylyx Pharmaceuticals  Inc. - Common Stock,SmallCap,기타,NASDAQ,16.92,102.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMN,AMN Healthcare,SmallCap,헬스케어,NYSE,18.78,-2.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMP,아메리프라이즈 파이낸셜,LargeCap,금융,NYSE,461.99,-15.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMPG,Amplitech Group  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.02,-29.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMPH,Amphastar P,SmallCap,헬스케어,NASDAQ,21.38,-23.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMPL,Amplitude,SmallCap,기술,NASDAQ,6.2,-49.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMPX,Amprius Tech,SmallCap,산업,NYSE,17.89,187.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMR,Alpha Metallurgical Resources,MidCap,소재,NYSE,186.86,7.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMRC,아메리스코,SmallCap,에너지,NYSE,25.81,15.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMRX,Amneal Pharma A,MidCap,헬스케어,NASDAQ,13.12,27.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMSC,American Sup.,SmallCap,산업,NASDAQ,39.45,16.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMSF,AMERISAFE,SmallCap,금융,NASDAQ,33.69,-28.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMT,아메리칸 타워,LargeCap,부동산,NYSE,176.41,-16.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMTB,Amerant Bancorp A,SmallCap,금융,NYSE,23.92,16.0,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AMTM,Amentum Holdings LLC,MidCap,기술,NYSE,27.48,-0.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMTX,Aemetis  Inc - Common Stock,SmallCap,기타,NASDAQ,2.28,8.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMWD,Amer. Woodmark,SmallCap,소비순환재,NASDAQ,42.15,-38.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AMZN,아마존닷컴,MegaCap,소비순환재,NASDAQ,249.02,3.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AN,오토네이션,MidCap,소비순환재,NYSE,200.0,-10.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANAB,AnaptysBio,SmallCap,헬스케어,NASDAQ,70.22,126.8,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ANDE,The Andersons,SmallCap,필수소비재,NASDAQ,73.27,55.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ANET,아리스타 네트웍스,LargeCap,기술,NYSE,154.37,30.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANF,애버크롬비 & 피치,MidCap,소비순환재,NYSE,91.26,-3.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANGH,Anghami Inc. - Ordinary Shares,SmallCap,기타,NASDAQ,3.79,-13.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANGI,ANGI Homeservices,SmallCap,기술,NASDAQ,7.59,-53.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANGO,AngioDynamics,SmallCap,헬스케어,NASDAQ,10.47,-2.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANIK,Anika Therapeutics Inc. - Common Stock,SmallCap,기타,NASDAQ,15.3,38.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ANIP,ANI Pharma,SmallCap,헬스케어,NASDAQ,78.29,-6.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANIX,Anixa Biosciences  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.88,-21.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANNA,AleAnna,SmallCap,에너지,NASDAQ,4.2,3.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANNX,아넥손,SmallCap,헬스케어,NASDAQ,5.8,91.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ANPA,Rich Sparkle Holdings Limited - Ordinary Shares,SmallCap,기타,NASDAQ,8.59,-32.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANSC,Agriculture Natural Solutions,SmallCap,금융,NASDAQ,11.3,-6.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANTA,Antalpha Platform Holding Company - Class A Ordinary Shares,SmallCap,기타,NASDAQ,8.87,-22.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANTX,AN2 Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.98,135.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ANY,Sphere 3D Corp. - Common Shares,SmallCap,기타,NASDAQ,1.48,-77.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AON,에이온,LargeCap,금융,NYSE,323.02,-18.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AORT,Artivion,SmallCap,헬스케어,NYSE,37.95,1.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AOS,A.O 스미스,MidCap,산업,NYSE,66.93,-10.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AOSL,Alpha & Omega Semiconductor,SmallCap,기술,NASDAQ,30.38,20.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AOUT,American Outdoor Brands  Inc. - Common Stock,SmallCap,기타,NASDAQ,9.5,-5.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APA,아파치,MidCap,에너지,NASDAQ,37.03,69.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
APAC,StoneBridge Acquisition II Corporation - Class A Ordinary Shares,SmallCap,기타,NASDAQ,10.03,7.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APAD,A Paradise Acquisition Corp. - Class A Ordinary Shares,SmallCap,기타,NASDAQ,10.26,-7.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APAM,아티잔 Class A,MidCap,금융,NYSE,37.86,-18.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APD,Air Products,LargeCap,소재,NYSE,296.63,0.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APEI,A.P.E.I.,SmallCap,아카데믹 및 교육 서비스,NASDAQ,57.32,64.2,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
APG,Api Group Corp,LargeCap,산업,NYSE,45.46,25.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
APGE,Apogee Therapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,88.47,71.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
APH,암페놀,LargeCap,기술,NYSE,148.72,30.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
API,아고라,SmallCap,기술,NASDAQ,3.83,-9.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APLD,Applied Digital Corporation - Common Stock,SmallCap,기타,NASDAQ,31.47,125.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
APLM,Apollomics Inc. - Class A Ordinary Shares,SmallCap,기타,NASDAQ,15.2,38.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APLS,아펠리스,MidCap,헬스케어,NASDAQ,40.85,85.4,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
APO,Apollo Global Management A,LargeCap,금융,NYSE,114.82,-24.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APOG,Apogee Enterp,SmallCap,소비순환재,NASDAQ,36.14,-16.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APP,Applovin Corporation - Class A Common Stock,SmallCap,기타,NASDAQ,433.51,-9.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APPF,Appfolio Inc,MidCap,기술,NASDAQ,148.84,-43.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APPN,애피안,MidCap,기술,NASDAQ,20.7,-38.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APPS,Digital Turbine,SmallCap,기술,NASDAQ,3.12,-40.5,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APTV,앱티브,LargeCap,소비순환재,NYSE,59.07,-26.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APVO,Aptevo Therapeutics Inc. - Common Stock,SmallCap,기타,NASDAQ,5.03,-81.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APWC,Asia Pacific Wire & Cable Corporation Limited  - Common shares  Par value .01 per share,SmallCap,기타,NASDAQ,1.39,-28.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APXT,Apex Treasury Corporation - Class A Ordinary Share,SmallCap,기타,NASDAQ,9.97,-5.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
APYX,Apyx Medical Corporation - Common Stock,SmallCap,기타,NASDAQ,3.84,73.5,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AQB,AquaBounty Technologies  Inc. - Common Stock,SmallCap,기타,NASDAQ,1.02,-0.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AQMS,Aqua Metals  Inc. - Common Stock,SmallCap,기타,NASDAQ,4.03,-54.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AQST,Aquestive Therapeutics,SmallCap,헬스케어,NASDAQ,4.15,5.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AR,Antero Resources Corp,LargeCap,에너지,NYSE,36.11,-0.9,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARAI,Arrive AI Inc. - Common Stock,SmallCap,기타,NASDAQ,1.65,-55.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARBB,ARB IOT Group Limited - Ordinary Shares,SmallCap,기타,NASDAQ,4.12,-45.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARBE,Arbe Robotics Ltd. - Ordinary Shares,SmallCap,기타,NASDAQ,0.7,-58.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARCB,ArcBest Corp,MidCap,산업,NASDAQ,110.16,35.1,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARCC,아레스 캐피털,LargeCap,금융,NASDAQ,18.63,-18.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARCO,Arcos Dorados Holdings Inc,SmallCap,소비순환재,NYSE,8.72,9.1,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARCT,Arcturus Therapeutics Holdings Inc,SmallCap,헬스케어,NASDAQ,8.68,-23.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARDT,Ardent Health Partners LLC,MidCap,헬스케어,NYSE,9.42,-23.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARDX,Ardelyx Inc,SmallCap,헬스케어,NASDAQ,6.33,8.4,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARE,알렉산드리아 리얼 에스테이트 에퀴티스,LargeCap,부동산,NYSE,45.39,-40.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARES,아레스 Class A,LargeCap,금융,NYSE,112.61,-37.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARHS,Arhaus,SmallCap,소비순환재,NASDAQ,6.9,-36.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARIS,Aris Water Solutions,SmallCap,산업,NYSE,21.65,-24.8,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARKO,Arko,SmallCap,에너지,NASDAQ,5.68,19.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARKR,Ark Restaurants Corp. - Common Stock,SmallCap,기타,NASDAQ,6.77,-22.4,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARLO,Arlo Technologies,SmallCap,소비순환재,NYSE,13.92,-4.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARMK,Aramark Holdings,LargeCap,소비순환재,NYSE,44.2,6.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
AROC,Archrock,MidCap,에너지,NYSE,36.34,39.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AROW,Arrow Financial,SmallCap,금융,NASDAQ,36.35,21.2,True,False,False,56,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARQ,Arq  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.24,-58.6,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARQQ,Arqit Quantum Inc. - Ordinary Shares,SmallCap,기타,NASDAQ,13.97,-57.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARQT,Arcutis,SmallCap,헬스케어,NASDAQ,25.09,25.9,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARR,ARMOUR REIT,SmallCap,부동산,NYSE,17.78,-1.8,True,False,False,32,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARRY,어레이 테크,SmallCap,에너지,NASDAQ,7.49,-7.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARTNA,Artesian Res,SmallCap,유틸리티,NASDAQ,32.65,-10.0,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARTV,Artiva Biotherapeutics  Inc. - Common Stock,SmallCap,기타,NASDAQ,7.49,156.8,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARTW,Art's-Way Manufacturing Co.  Inc. - Common Stock,SmallCap,기타,NASDAQ,2.66,11.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARVN,Arvinas,SmallCap,헬스케어,NASDAQ,11.0,10.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ARW,Arrow Electronics,MidCap,기술,NYSE,173.66,43.3,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ARWR,Arrowhead Pharma,MidCap,헬스케어,NASDAQ,66.69,157.0,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
AS,Amer Sports A,LargeCap,소비순환재,NYSE,36.3,3.2,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASAN,Asana,MidCap,기술,NYSE,5.49,-68.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASB,Associated Banc-Corp,MidCap,금융,NYSE,27.52,5.4,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ASBP,Aspire Biopharma Holdings  Inc.  - Common Stock,SmallCap,기타,NASDAQ,1.19,-89.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASC,Ardmore Shpng,SmallCap,에너지,NYSE,15.28,32.7,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ASGN,ASGN,MidCap,기술,NYSE,38.04,-33.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASH,Ashland Global,MidCap,소재,NYSE,55.35,-8.3,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASIX,AdvanSix,SmallCap,소재,NYSE,23.31,8.1,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASLE,AerSale,SmallCap,산업,NASDAQ,7.06,-9.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASMB,Assembly Biosciences  Inc. - Common Stock,SmallCap,기타,NASDAQ,29.44,45.7,False,False,False,0,D,0.0,0.0,0.0,0.0,0,0,트렌드 미통과,0.0,,
ASML,ASML Holding N.V. - New York Registry Shares,SmallCap,기타,NASDAQ,1518.3,51.6,True,False,False,64,C,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
ASO,아카데미 스포츠,MidCap,소비순환재,NASDAQ,58.53,9.4,True,False,False,40,D,0.0,0.0,0.0,0.0,0,0,패턴 미감지,0.0,,
