ticker	name	sector	cap	exchange
BTU	피바디 에너지	에너지	SmallCap	NYSE
TGI	Triumph Group Inc	산업	SmallCap	NYSE
CNMD	CONMED Corp	헬스케어	SmallCap	NYSE
BBUC	Brookfield Business	필수소비재	SmallCap	NYSE
FL	풋락커	소비순환재	SmallCap	NYSE
OFG	OFG Bancorp	금융	SmallCap	NYSE
PBI	피트니 보우스	기술	SmallCap	NYSE
CRI	Carter’s	소비순환재	SmallCap	NYSE
WMK	Weis Markets	필수소비재	SmallCap	NYSE
MNR	Mach Natural	에너지	SmallCap	NYSE
DBRG	Digitalbridge Group	부동산	SmallCap	NYSE
DFIN	Donnelley Financial Solutions	산업	SmallCap	NYSE
STC	Stewart Info Services	금융	SmallCap	NYSE
SEI	Solaris Oilfield	에너지	SmallCap	NYSE
LZB	La-Z-Boy Inc	소비순환재	SmallCap	NYSE
HG	Hamilton Insurance	금융	SmallCap	NYSE
SAND	Sandstorm Gold Ltd N	소재	SmallCap	NYSE
UTZ	Utz Brands	필수소비재	SmallCap	NYSE
INSW	International Seaways	에너지	SmallCap	NYSE
CVI	CVR Energy Inc	에너지	SmallCap	NYSE
QBTS	D Wave Quantum	기술	SmallCap	NYSE
GBX	Greenbrier Co	산업	SmallCap	NYSE
MSDL	Morgan Stanley Direct Lending Fund	금융	SmallCap	NYSE
NABL	NAble	기술	SmallCap	NYSE
CTRI	Centuri Holdings	산업	SmallCap	NYSE
DNOW	Now Inc	산업	SmallCap	NYSE
NIC	Nicolet Bankshares	금융	SmallCap	NYSE
PL	Planet Labs PBC	산업	SmallCap	NYSE
FIHL	Fidelis Insurance Holdings	금융	SmallCap	NYSE
DRH	DiamondRock	부동산	SmallCap	NYSE
VSTS	Vestis	필수소비재	SmallCap	NYSE
VYX	NCR Corp	기술	SmallCap	NYSE
DHT	DHT Holdings Inc	에너지	SmallCap	NYSE
CUBI	Customers Bancorp	금융	SmallCap	NYSE
NTB	Bank of N.T. Butterfield Son	금융	SmallCap	NYSE
PRG	PROG Holdings	필수소비재	SmallCap	NYSE
OI	O-I Glass	소재	SmallCap	NYSE
ARCO	Arcos Dorados Holdings Inc	소비순환재	SmallCap	NYSE
LUCK	Lucky Strike Entertainment	소비순환재	SmallCap	NYSE
REVG	Rev Group	산업	SmallCap	NYSE
HE	Hawaiian Electric Industries Inc	유틸리티	SmallCap	NYSE
DBD	Diebold Nixdorf	기술	SmallCap	NYSE
PD	Pagerduty	기술	SmallCap	NYSE
KMT	Kennametal	산업	SmallCap	NYSE
SJW	SJW Corp	유틸리티	SmallCap	NYSE
PRM	Perimeter Solutions	소재	SmallCap	NYSE
SPHR	Sphere Entertainment	소비순환재	SmallCap	NYSE
PHR	Phreesia	기술	SmallCap	NYSE
KEN	Kenon Holdings	유틸리티	SmallCap	NYSE
KLG	WK Kellogg	필수소비재	SmallCap	NYSE
TALO	Talos Energy	에너지	SmallCap	NYSE
HMN	H.M.E.C.	금융	SmallCap	NYSE
FCF	First Commonwe.	금융	SmallCap	NYSE
ROG	Rogers Corp	기술	SmallCap	NYSE
NPWR	NET Power	유틸리티	SmallCap	NYSE
THS	Treehouse Foods	필수소비재	SmallCap	NYSE
CABO	Cable One Inc	기술	SmallCap	NYSE
TNC	Tennant Co.	산업	SmallCap	NYSE
NBHC	National Bank Holdings	금융	SmallCap	NYSE
GNL	Global Net Lease	부동산	SmallCap	NYSE
AG	First Majestic Silver	소재	SmallCap	NYSE
NGVT	Ingevity	소재	SmallCap	NYSE
NWN	NW Natural	유틸리티	SmallCap	NYSE
DAC	다나오스	산업	SmallCap	NYSE
VRE	Veris Residential	부동산	SmallCap	NYSE
DESP	Despegar.com	소비순환재	SmallCap	NYSE
ARIS	Aris Water Solutions	산업	SmallCap	NYSE
LC	LendingClub	금융	SmallCap	NYSE
KN	Knowles Cor	기술	SmallCap	NYSE
ATEN	A10 Network	기술	SmallCap	NYSE
CODI	Compass Diversified Holdings	금융	SmallCap	NYSE
WKC	World Fuel Services	에너지	SmallCap	NYSE
XPRO	Expro Holdings NV	에너지	SmallCap	NYSE
RDW	Redwire	산업	SmallCap	NYSE
GB	Global Blue Group Holding	산업	SmallCap	NYSE
AMBP	Ardagh Metal Packaging	소재	SmallCap	NYSE
WTTR	Select Energy Services	에너지	SmallCap	NYSE
STEL	Stellar Bancorp	금융	SmallCap	NYSE
LTC	LTC Properties	부동산	SmallCap	NYSE
UTI	Universal Tech	아카데믹 및 교육 서비스	SmallCap	NYSE
MMI	Marcus & Millichap	부동산	SmallCap	NYSE
SHCO	Soho House	기술	SmallCap	NYSE
AMC	AMC 엔터	소비순환재	SmallCap	NYSE
ELME	Elme	부동산	SmallCap	NYSE
LOB	Live Oak Bancshares Inc	금융	SmallCap	NYSE
BHE	Benchmark Elect	기술	SmallCap	NYSE
JBGS	JBG SMITH Properties	부동산	SmallCap	NYSE
KOS	Kosmos Energy Ltd	에너지	SmallCap	NYSE
LADR	Ladder Capital A	부동산	SmallCap	NYSE
WWW	Wolverine W.W.	소비순환재	SmallCap	NYSE
PEB	Pebblebr. Hotel	부동산	SmallCap	NYSE
ARR	ARMOUR REIT	부동산	SmallCap	NYSE
WS	Worthington Steel	소재	SmallCap	NYSE
FDP	Fresh Del Monte	필수소비재	SmallCap	NYSE
LNN	Lindsay Corp	산업	SmallCap	NYSE
EPC	Edgewell Personal Care	필수소비재	SmallCap	NYSE
ADNT	Adient	소비순환재	SmallCap	NYSE
MLNK	Meridianlink	기술	SmallCap	NYSE
EVEX	Eve Holding	산업	SmallCap	NYSE
CDRE	Cadre Holdings	산업	SmallCap	NYSE
ENFN	Enfusion	기술	SmallCap	NYSE
UMH	UMH Properties	부동산	SmallCap	NYSE
PX	P10 Inc	금융	SmallCap	NYSE
EXOD	Exodus Movement		SmallCap	NYSE
AGL	애질론 헬스	헬스케어	SmallCap	NYSE
LEG	레거트 앤 플래트	소비순환재	SmallCap	NYSE
SILA	Sila Realty Trust	부동산	SmallCap	NYSE
COUR	코세라	기술	SmallCap	NYSE
SCS	스틸케이스	산업	SmallCap	NYSE
TWO	Two Harbors	부동산	SmallCap	NYSE
LPA	Two	부동산	SmallCap	NYSE
BV	BrightView Holdings	산업	SmallCap	NYSE
BLX	Foreign Trade Bank of Latin America	금융	SmallCap	NYSE
TNK	Teekay Tankers	에너지	SmallCap	NYSE
CTS	CTS Corp	기술	SmallCap	NYSE
SCL	Stepan Comp	소재	SmallCap	NYSE
FUBO	푸보TV	기술	SmallCap	NYSE
WT	WisdomTree Inv	금융	SmallCap	NYSE
CSTM	Constellium Nv	소재	SmallCap	NYSE
HLIO	Helios Tech	산업	SmallCap	NYSE
AIV	아파트먼트	부동산	SmallCap	NYSE
BHLB	Berkshire B	금융	SmallCap	NYSE
MODG	Callaway Golf	소비순환재	SmallCap	NYSE
IHS	IHS Holding	기술	SmallCap	NYSE
UVV	Universal Corp	필수소비재	SmallCap	NYSE
BY	Byline Bancorp	금융	SmallCap	NYSE
VRTS	Virtus Inv	금융	SmallCap	NYSE
MSGE	Madison Square Garden Entertainment	소비순환재	SmallCap	NYSE
USPH	US Phy. Therapy	헬스케어	SmallCap	NYSE
RES	RPC Inc	에너지	SmallCap	NYSE
KSS	Kohl’s Corp	소비순환재	SmallCap	NYSE
ATUS	Altice USA	기술	SmallCap	NYSE
ALEX	Alexander & Baldwin Inc	부동산	SmallCap	NYSE
PRO	PROS Holdings	기술	SmallCap	NYSE
CMRE	Costamare Inc	산업	SmallCap	NYSE
DOLE	Dole	필수소비재	SmallCap	NYSE
WGO	위네바고 인더스트리	소비순환재	SmallCap	NYSE
AORT	Artivion	헬스케어	SmallCap	NYSE
WEAV	Weave Communications	기술	SmallCap	NYSE
SFL	SFLoration Ltd	에너지	SmallCap	NYSE
GRDN	Guardian Pharmacy Services	필수소비재	SmallCap	NYSE
HCI	HCI Group Inc	금융	SmallCap	NYSE
KBDC	Kayne Anderson BDC	금융	SmallCap	NYSE
DEA	Easterly Government Properties	부동산	SmallCap	NYSE
VTLE	Vital Energy	에너지	SmallCap	NYSE
TROX	Tronox	소재	SmallCap	NYSE
TPC	Tutor Perini	산업	SmallCap	NYSE
OBK	Origin Bancorp	금융	SmallCap	NYSE
CNNE	Cannae	금융	SmallCap	NYSE
HLX	Helix Nrg Sol.	에너지	SmallCap	NYSE
BFS	Saul Centers	부동산	SmallCap	NYSE
DAO	Youdao	기술	SmallCap	NYSE
TPB	Turning Point Brands	필수소비재	SmallCap	NYSE
IDT	IDT	기술	SmallCap	NYSE
KW	Kennedy-Wilson	부동산	SmallCap	NYSE
SAFE	Safehold	부동산	SmallCap	NYSE
EIG	Employers Hldg	금융	SmallCap	NYSE
PMT	PennyMac Mortg.	부동산	SmallCap	NYSE
SDHC	Smith Douglas Homes	소비순환재	SmallCap	NYSE
RCUS	Arcus Biosciences	헬스케어	SmallCap	NYSE
EFC	Ellington Financial	부동산	SmallCap	NYSE
FBMS	The First Bancshares	금융	SmallCap	NYSE
PSFE	페이 세이프	기술	SmallCap	NYSE
EVRI	Everi Holdings	소비순환재	SmallCap	NYSE
INR	Infinity Natural Res	에너지	SmallCap	NYSE
MD	Pediatrix Medical	헬스케어	SmallCap	NYSE
OLO	Olo	기술	SmallCap	NYSE
JBI	Janus International Group	소비순환재	SmallCap	NYSE
VTEX	VTEX	기술	SmallCap	NYSE
FOR	Forestar Group	산업	SmallCap	NYSE
BCSF	Bain Capital Specialty Finance	금융	SmallCap	NYSE
FVRR	Fiverr International	기술	SmallCap	NYSE
DX	Dynex Capital	부동산	SmallCap	NYSE
ARLO	Arlo Technologies	소비순환재	SmallCap	NYSE
OXM	Oxford Ind.	소비순환재	SmallCap	NYSE
EVH	Evolent Health Inc	헬스케어	SmallCap	NYSE
MRC	MRC Global	산업	SmallCap	NYSE
DK	Delek US Energy	에너지	SmallCap	NYSE
INVX	Innovex International	에너지	SmallCap	NYSE
NTST	넷스트레잇	부동산	SmallCap	NYSE
CIM	Chimera Investment Corp	부동산	SmallCap	NYSE
RC	Ready Capital	부동산	SmallCap	NYSE
NVGS	Navigator Holdings	에너지	SmallCap	NYSE
CARS	카스닷컴	기술	SmallCap	NYSE
BFLY	Butterfly Network	헬스케어	SmallCap	NYSE
FSLY	패스틀리	기술	SmallCap	NYSE
CTOS	Custom Truck One Source	소비순환재	SmallCap	NYSE
OPFI	OppFi	기술	SmallCap	NYSE
NGVC	Natural Grocers Vitamin	소비순환재	SmallCap	NYSE
PRSU	Pursuit Attractions Hospitality	소비순환재	SmallCap	NYSE
PGRE	Paramount Group Inc	부동산	SmallCap	NYSE
FNA	Paragon 28	헬스케어	SmallCap	NYSE
FBRT	Franklin BSP Realty Trust	부동산	SmallCap	NYSE
GETY	Getty Images Holdings	기술	SmallCap	NYSE
MFA	MFA Financial Inc	부동산	SmallCap	NYSE
NX	Quanex	소비순환재	SmallCap	NYSE
PRLB	Proto Labs Inc	산업	SmallCap	NYSE
BKD	Brookdale Senior Living	헬스케어	SmallCap	NYSE
ALX	Alexanders Inc	부동산	SmallCap	NYSE
KIND	Nextdoor Holdings	기술	SmallCap	NYSE
KRO	Kronos Worldwide Inc	소재	SmallCap	NYSE
BOW	Bowhead Specialty Holdings	금융	SmallCap	NYSE
VTOL	Bristow Inc	산업	SmallCap	NYSE
AMRC	아메리스코	에너지	SmallCap	NYSE
SLQT	Selectquote	금융	SmallCap	NYSE
TIXT	텔러스 인터내셔널	기술	SmallCap	NYSE
CBL	CBL Associates Properties	부동산	SmallCap	NYSE
NXRT	Nexpoint Residential Trust Inc	부동산	SmallCap	NYSE
UP	Wheels Up Experience	산업	SmallCap	NYSE
ACEL	Accel Entertainment	소비순환재	SmallCap	NYSE
AMTB	Amerant Bancorp A	금융	SmallCap	NYSE
THR	Thermon Group	산업	SmallCap	NYSE
SSTK	Shutterstock	기술	SmallCap	NYSE
GRC	Gorman-Rupp Co.	산업	SmallCap	NYSE
AGRO	Adecoagro SA	필수소비재	SmallCap	NYSE
PFLT	PennantPark Floating Rate Capital	금융	SmallCap	NYSE
ML	MoneyLion	기술	SmallCap	NYSE
GOOS	Canada Goose	소비순환재	SmallCap	NYSE
BRDG	Bridge Investment Group Holdings	금융	SmallCap	NYSE
LPG	Dorian LPG Ltd	에너지	SmallCap	NYSE
RSKD	Riskified	기술	SmallCap	NYSE
CINT	Ci T	기술	SmallCap	NYSE
WOLF	Wolfspeed	기술	SmallCap	NYSE
AHH	Armada Hflr Pr	부동산	SmallCap	NYSE
BLND	Blend Labs	기술	SmallCap	NYSE
NCDL	Nuveen Churchill Direct Lending	금융	SmallCap	NYSE
AAMI	Acadian Asset Management	금융	SmallCap	NYSE
ECVT	Ecovyst	소재	SmallCap	NYSE
SBSI	Southside BShrs	금융	SmallCap	NYSE
SBH	Sally Beauty Holdings Inc	소비순환재	SmallCap	NYSE
MYTE	MYT 네덜란드 페어런트	기술	SmallCap	NYSE
MTAL	MAC Copper	소재	SmallCap	NYSE
FIGS	Figs	헬스케어	SmallCap	NYSE
GIC	Global Industrial Co	산업	SmallCap	NYSE
DCO	Ducommun Inc	산업	SmallCap	NYSE
HY	Hyster-Yale Materials Handling	산업	SmallCap	NYSE
UTL	UNITIL Corp	유틸리티	SmallCap	NYSE
KFRC	Kforce	산업	SmallCap	NYSE
PUMP	ProPetro	에너지	SmallCap	NYSE
ETWO	E2open Parent Holdings	기술	SmallCap	NYSE
AMN	AMN Healthcare	헬스케어	SmallCap	NYSE
EEX	Emerald Expositions	산업	SmallCap	NYSE
SMWB	시밀러웹	기술	SmallCap	NYSE
PARR	Par Pacific Holdings	에너지	SmallCap	NYSE
HUYA	HUYA	기술	SmallCap	NYSE
FPH	Five Point	부동산	SmallCap	NYSE
SKYH	Sky Harbour	산업	SmallCap	NYSE
BXC	Bluelinx Hldg	소비순환재	SmallCap	NYSE
YEXT	Yext	기술	SmallCap	NYSE
MAX	Mediaalpha	기술	SmallCap	NYSE
BDN	Brandywine Realty Trust	부동산	SmallCap	NYSE
CLB	Core Laboratories NV	산업	SmallCap	NYSE
DLX	Deluxe Corp	산업	SmallCap	NYSE
XPOF	Xponential Fitness	소비순환재	SmallCap	NYSE
OEC	Orion Engineered Carbons	소재	SmallCap	NYSE
AC	Associated Capital Group Inc	금융	SmallCap	NYSE
GRNT	Granite Ridge Resources	에너지	SmallCap	NYSE
HOV	호브내니언 엔터프라이즈	소비순환재	SmallCap	NYSE
SXC	SunCoke Energy	소재	SmallCap	NYSE
GSL	Global Ship Lease Inc	산업	SmallCap	NYSE
CPF	Central Pacific Financial	금융	SmallCap	NYSE
MAGN	Magnera	소재	SmallCap	NYSE
ASIX	AdvanSix	소재	SmallCap	NYSE
VTS	Vitesse Energy	에너지	SmallCap	NYSE
XIFR	XPLR Infra LP Unt	유틸리티	SmallCap	NYSE
MSIF	MSC Income Fund Inc		SmallCap	NYSE
AMPS	Altus Power	유틸리티	SmallCap	NYSE
DNA	Ginkgo Bioworks	헬스케어	SmallCap	NYSE
GHLD	Guild	금융	SmallCap	NYSE
KREF	KKR Real Estate	부동산	SmallCap	NYSE
BRSP	Brightspire Capital	부동산	SmallCap	NYSE
SITC	Site Centers	부동산	SmallCap	NYSE
BZH	Beazer	소비순환재	SmallCap	NYSE
NUVB	Nuvation Bio	헬스케어	SmallCap	NYSE
REX	REX Corp	에너지	SmallCap	NYSE
EQBK	Equity Bancshares Inc	금융	SmallCap	NYSE
IE	Ivanhoe Electric	소재	SmallCap	NYSE
ETD	Ethan Allen	소비순환재	SmallCap	NYSE
ZIP	Ziprecruiter	산업	SmallCap	NYSE
BH	Biglari	소비순환재	SmallCap	NYSE
JELD	Jeld-Wen Holding	소비순환재	SmallCap	NYSE
ORC	Orchid Island Capital	부동산	SmallCap	NYSE
BALY	Bally's	소비순환재	SmallCap	NYSE
PRA	ProAssurance Corp	금융	SmallCap	NYSE
SENS	Senseonics Holdings Inc	헬스케어	SmallCap	NYSE
NVRI	Enviri	산업	SmallCap	NYSE
REPX	Riley Exploration Permian	에너지	SmallCap	NYSE
MSC	Studio City	소비순환재	SmallCap	NYSE
HIPO	Hippo	금융	SmallCap	NYSE
MLR	Miller Ind.	소비순환재	SmallCap	NYSE
AVNS	Avanos Medical	헬스케어	SmallCap	NYSE
ASPN	아스펜 에어로젤	소재	SmallCap	NYSE
NPK	National Presto	산업	SmallCap	NYSE
TRTX	TPG RE Finance	부동산	SmallCap	NYSE
RYI	Ryerson Holding	소재	SmallCap	NYSE
MCB	Metropolitan Bank	금융	SmallCap	NYSE
MCS	Marcus Corp	소비순환재	SmallCap	NYSE
AACT	Ares Acquisition oration II	금융	SmallCap	NYSE
GCI	가네트	소비순환재	SmallCap	NYSE
CCO	Clear Channel	소비순환재	SmallCap	NYSE
OPY	Oppenheimer	금융	SmallCap	NYSE
YALA	얄라 그룹	기술	SmallCap	NYSE
SMP	Standard Motor	소비순환재	SmallCap	NYSE
CURV	Torrid Holdings	소비순환재	SmallCap	NYSE
LAC	Lithium Americas	소재	SmallCap	NYSE
MTUS	Metallus	소재	SmallCap	NYSE
STRW	Strawberry Fields Reit	부동산	SmallCap	NYSE
CION	Cion Investment	금융	SmallCap	NYSE
MEG	몬트로스 인바이론멘탈	산업	SmallCap	NYSE
GES	Guess	소비순환재	SmallCap	NYSE
DDD	3D Systems Corp	기술	SmallCap	NYSE
PACK	Ranpak Holdings	소재	SmallCap	NYSE
HZO	MarineMax Inc	소비순환재	SmallCap	NYSE
KODK	코닥	기술	SmallCap	NYSE
CSV	캐리지 서비스	필수소비재	SmallCap	NYSE
ODC	Oil-Dri Corp	필수소비재	SmallCap	NYSE
GNK	Genco Shipping Trading	산업	SmallCap	NYSE
TK	Teekay Corp	에너지	SmallCap	NYSE
CTO	CTO Realty Growth	부동산	SmallCap	NYSE
VEL	Velocity Fin	금융	SmallCap	NYSE
NMCO	Nuveen Municipal	금융	SmallCap	NYSE
KOP	Koppers Hldg	소재	SmallCap	NYSE
IIIN	Insteel Industries	소비순환재	SmallCap	NYSE
AXL	AAM	소비순환재	SmallCap	NYSE
USNA	USANA Hlth Sci	필수소비재	SmallCap	NYSE
SMBK	SmartFinancial Inc	금융	SmallCap	NYSE
NPKI	NPK International	에너지	SmallCap	NYSE
RGR	스텀루거	소비순환재	SmallCap	NYSE
PLOW	Douglas Dynamic	산업	SmallCap	NYSE
TTI	Tetra Tech	에너지	SmallCap	NYSE
CAL	Caleres	소비순환재	SmallCap	NYSE
FPI	Farmland Partners	부동산	SmallCap	NYSE
UVE	U.I.H.	금융	SmallCap	NYSE
OMI	오웬스 앤 마이너	헬스케어	SmallCap	NYSE
LXU	Lsb Industries	소재	SmallCap	NYSE
GMRE	Global Medical	부동산	SmallCap	NYSE
FOA	Finance of America Companies	금융	SmallCap	NYSE
HLF	허벌라이프	필수소비재	SmallCap	NYSE
CHCT	Community Healthcare Trust Inc	부동산	SmallCap	NYSE
TWI	Titan Intl	소비순환재	SmallCap	NYSE
BRCC	BRC Inc.	필수소비재	SmallCap	NYSE
VHI	Valhi Inc	소재	SmallCap	NYSE
AMBC	Ambac	금융	SmallCap	NYSE
NAT	Nord. Ame. Tank	에너지	SmallCap	NYSE
DXYZ	Destiny Tech100	금융	SmallCap	NYSE
LDI	론디포	금융	SmallCap	NYSE
IVR	Invesco Mortgage	부동산	SmallCap	NYSE
EBF	Ennis Inc	산업	SmallCap	NYSE
WNC	Wabash National	산업	SmallCap	NYSE
LVWR	LiveWire Group	소비순환재	SmallCap	NYSE
EBS	Emergent Biosol	헬스케어	SmallCap	NYSE
PSBD	Palmer Square Capital BDC	금융	SmallCap	NYSE
BKSY	Blacksky Technology	기술	SmallCap	NYSE
TEN	Tsakos Energy	에너지	SmallCap	NYSE
GDOT	그린닷	금융	SmallCap	NYSE
JMIA	Jumia Tech	기술	SmallCap	NYSE
BBW	Build-A-Bear Workshop Inc	소비순환재	SmallCap	NYSE
ACCO	Acco Brands	산업	SmallCap	NYSE
NPB	Northpointe Bancshares		SmallCap	NYSE
GBLI	Global Indemnity	금융	SmallCap	NYSE
AGS	PlayAGS	소비순환재	SmallCap	NYSE
MATV	Mativ Holdings	소재	SmallCap	NYSE
GNTY	Guaranty Bancshares	금융	SmallCap	NYSE
FVR	FrontView REIT	부동산	SmallCap	NYSE
RYAM	레이오니어	소재	SmallCap	NYSE
CANG	Cango	기술	SmallCap	NYSE
BOC	Boston Omaha	소비순환재	SmallCap	NYSE
LZM	Lifezone Metals	소재	SmallCap	NYSE
BGS	B&G Foods Hldg	필수소비재	SmallCap	NYSE
NLOP	Net Lease Office Properties	부동산	SmallCap	NYSE
PNNT	PennantPark Inv	금융	SmallCap	NYSE
SNDA	Sonida Senior Living	헬스케어	SmallCap	NYSE
GPRK	GeoPark Ltd	에너지	SmallCap	NYSE
UIS	Unisys Corp	기술	SmallCap	NYSE
CMP	Compass Minerals Intl Inc	소재	SmallCap	NYSE
GCO	Genesco Inc	소비순환재	SmallCap	NYSE
FC	Franklin Covey Co	아카데믹 및 교육 서비스	SmallCap	NYSE
KULR	KULR Technology Group	산업	SmallCap	NYSE
NBR	네이버스 인더스트리즈	에너지	SmallCap	NYSE
GFR	Greenfire Resources	에너지	SmallCap	NYSE
EGY	Vaalco Energy	에너지	SmallCap	NYSE
SD	SandRidge Energy	에너지	SmallCap	NYSE
MYE	Myers Ind.	소재	SmallCap	NYSE
CYH	Community Health	헬스케어	SmallCap	NYSE
AAM	AA Mission Acquisition	금융	SmallCap	NYSE
EQV	EQV Ventures Acquisition	금융	SmallCap	NYSE
MPLN	MultiPlan	산업	SmallCap	NYSE
EVTL	Vertical Aerospace	산업	SmallCap	NYSE
CYD	China Yuchai International Ltd	소비순환재	SmallCap	NYSE
CLW	Clearwater Ppr	소재	SmallCap	NYSE
EHAB	Enhabit	헬스케어	SmallCap	NYSE
FFWM	First Foundation Inc	금융	SmallCap	NYSE
CMTG	Claros Mortgage Trust	부동산	SmallCap	NYSE
MOV	Movado Group	소비순환재	SmallCap	NYSE
HOUS	Anywhere RE	부동산	SmallCap	NYSE
TRC	Tejon Ranch Co	부동산	SmallCap	NYSE
SPMC	Sound Point Meridian Capital	금융	SmallCap	NYSE
BWMX	Betterware De Mexico	소비순환재	SmallCap	NYSE
ASC	Ardmore Shpng	에너지	SmallCap	NYSE
SCM	Stellus Capital Investment	금융	SmallCap	NYSE
OOMA	Ooma Inc	기술	SmallCap	NYSE
XPER	Xperi	기술	SmallCap	NYSE
GHM	Graham Corp	산업	SmallCap	NYSE
BYON	Beyond	기술	SmallCap	NYSE
HPP	Hudson Pacific	부동산	SmallCap	NYSE
TRAK	Repositrak	기술	SmallCap	NYSE
GTN	Gray Television Inc	소비순환재	SmallCap	NYSE
QUAD	Quad Graphics	산업	SmallCap	NYSE
DIN	Dine Brands Global	소비순환재	SmallCap	NYSE
RNGR	Ranger Energy Services	에너지	SmallCap	NYSE
JILL	J.Jill	소비순환재	SmallCap	NYSE
PKST	Peakstone Realty Trust	부동산	SmallCap	NYSE
MLP	Maui Land & Pineapple Comp Inc	부동산	SmallCap	NYSE
MTW	Manitowoc Co	산업	SmallCap	NYSE
GNE	Genie Energy	유틸리티	SmallCap	NYSE
SB	Safe Bulkers Inc	산업	SmallCap	NYSE
HFRO	Highland Floating	금융	SmallCap	NYSE
NUS	Nu Skin Enterprises Inc	필수소비재	SmallCap	NYSE
AMPX	Amprius Tech	산업	SmallCap	NYSE
PSTL	Postal Realty	부동산	SmallCap	NYSE
MEI	Methode Electro	기술	SmallCap	NYSE
HRTG	Heritage Insurance	금융	SmallCap	NYSE
WOW	WideOpenWest	소비순환재	SmallCap	NYSE
HYLN	Hyliion Holdings	산업	SmallCap	NYSE
SES	SES AI	산업	SmallCap	NYSE
MBI	MBIA Inc	금융	SmallCap	NYSE
SAR	Saratoga Investment Corp	금융	SmallCap	NYSE
RM	Regional Mgmt	금융	SmallCap	NYSE
CHPT	ChargePoint Holdings	산업	SmallCap	NYSE
TBN	Tamboran Resources	에너지	SmallCap	NYSE
HVT	Haverty	소비순환재	SmallCap	NYSE
VENU	Venu Holding	소비순환재	SmallCap	NYSE
NL	NL Industries	산업	SmallCap	NYSE
NRDY	Nerdy	기술	SmallCap	NYSE
NREF	Nexpoint	부동산	SmallCap	NYSE
BARK	BARK	소비순환재	SmallCap	NYSE
NGS	Natural Gas Ser	에너지	SmallCap	NYSE
CVEO	Civeo	부동산	SmallCap	NYSE
OIS	Oil States International Inc	에너지	SmallCap	NYSE
YSG	이셴	필수소비재	SmallCap	NYSE
HLLY	Holley	소비순환재	SmallCap	NYSE
BNED	Barnes & Noble Education Inc	소비순환재	SmallCap	NYSE
MSB	Mesabi Trust	소재	SmallCap	NYSE
VPG	V.P.G. Inc	산업	SmallCap	NYSE
SEG	Seaport Entertainment	소비순환재	SmallCap	NYSE
EB	Eventbrite A	기술	SmallCap	NYSE
BRBS	Blue Ridge Bankshares	금융	SmallCap	NYSE
FREY	FREYR Battery	산업	SmallCap	NYSE
HYAC	Haymaker Acquisition 4	금융	SmallCap	NYSE
MEC	Mayville Engineering	소비순환재	SmallCap	NYSE
COOK	Traeger	소비순환재	SmallCap	NYSE
RMAX	Re Max Holding	부동산	SmallCap	NYSE
IPI	Intrepid Potash Inc	소재	SmallCap	NYSE
LAW	CS Disco LLC	기술	SmallCap	NYSE
TPVG	Triplepoint Venture	금융	SmallCap	NYSE
MG	Mistras Group	에너지	SmallCap	NYSE
MPX	Marine Products	소비순환재	SmallCap	NYSE
ORN	Orion Group	산업	SmallCap	NYSE
CBAN	Colony Bankcorp	금융	SmallCap	NYSE
VFC	VF 코퍼레이션	소비순환재	MidCap	NYSE
WMS	ADS	소비순환재	MidCap	NYSE
BRBR	Bellring	필수소비재	MidCap	NYSE
BG	번지	필수소비재	MidCap	NYSE
CR	Crane	산업	MidCap	NYSE
BWXT	BWX Tech	산업	MidCap	NYSE
MUSA	Murphy USA Inc	에너지	MidCap	NYSE
KD	Kyndryl Holdings	기술	MidCap	NYSE
GLOB	Globant SA	기술	MidCap	NYSE
WAL	W.A.L. Bcorp	금융	MidCap	NYSE
SKX	Skechers USA	소비순환재	MidCap	NYSE
WTRG	Essential Utilities	유틸리티	MidCap	NYSE
KNTK	Kinetik Holdings	에너지	MidCap	NYSE
ATR	AptarGroup Inc	소재	MidCap	NYSE
G	Genpact Ltd	산업	MidCap	NYSE
WCC	Wesco Intl	산업	MidCap	NYSE
BLD	Topbuild Corp	산업	MidCap	NYSE
ALB	알버말	소재	MidCap	NYSE
AOS	A.O 스미스	산업	MidCap	NYSE
CUBE	CubeSmart	부동산	MidCap	NYSE
CRS	Carpenter Technology Corp	소재	MidCap	NYSE
PRI	Primerica Inc	금융	MidCap	NYSE
AA	알코아	소재	MidCap	NYSE
RRC	레인지 리소시스	에너지	MidCap	NYSE
ALK	알래스카 항공	산업	MidCap	NYSE
MLI	Mueller Ind.	산업	MidCap	NYSE
CFR	Cullen/Frost Bankers Inc	금융	MidCap	NYSE
ORI	Old Republic International	금융	MidCap	NYSE
RRX	Regal Beloit Corp	산업	MidCap	NYSE
FRT	페더럴 리얼티 인베	부동산	MidCap	NYSE
ALSN	Allison Transmission	산업	MidCap	NYSE
PAAS	Pan American Silver NQ	소재	MidCap	NYSE
SARO	StandardAero	산업	MidCap	NYSE
CMA	코메리카	금융	MidCap	NYSE
VNO	보나도	부동산	MidCap	NYSE
KNX	Knight-Swift Trans	산업	MidCap	NYSE
GNRC	Generac	산업	MidCap	NYSE
OGE	OGE Energy	유틸리티	MidCap	NYSE
ONTO	Onto Innovation	기술	MidCap	NYSE
ATI	ATI Inc	산업	MidCap	NYSE
U	유니티 소프트	기술	MidCap	NYSE
X	US 스틸	소재	MidCap	NYSE
GAP	갭	소비순환재	MidCap	NYSE
